STATION,NAME,DAY,MONTH,YEAR,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TH000048327,"CHIANG MAI, TH",7,9,1992,0,",,S",28.3,"H,,S",,,23.2,",,S"
TH000048327,"CHIANG MAI, TH",8,9,1992,0,"D,,S",27.6,"H,,S",32.3,",,S",23.6,",,S"
TH000048327,"CHIANG MAI, TH",9,9,1992,5.1,",,S",26.8,"H,,S",32,",,S",23.3,",,S"
TH000048327,"CHIANG MAI, TH",10,9,1992,11.9,",,S",26.3,"H,,S",,,23.2,",,S"
TH000048327,"CHIANG MAI, TH",11,9,1992,23.1,",,S",26.2,"H,,S",31.2,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",12,9,1992,10.9,",,S",27.4,"H,,S",,,22.2,",,S"
TH000048327,"CHIANG MAI, TH",13,9,1992,0,",,S",27.8,"H,,S",33,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",14,9,1992,5.1,",,S",25.8,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",15,9,1992,10.9,",,S",25.8,"H,,S",31.7,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",16,9,1992,8.9,",,S",24.9,"H,,S",27.3,",,S",22.5,",,S"
TH000048327,"CHIANG MAI, TH",17,9,1992,11.9,",,S",25.1,"H,,S",29.7,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",18,9,1992,6.1,",,S",26.3,"H,,S",,,22.6,",,S"
TH000048327,"CHIANG MAI, TH",19,9,1992,32,",,S",27.2,"H,,S",,,22.4,",,S"
TH000048327,"CHIANG MAI, TH",20,9,1992,4.1,",,S",27.1,"H,,S",,,22.8,",,S"
TH000048327,"CHIANG MAI, TH",21,9,1992,13,",,S",25,"H,,S",,,22.8,",,S"
TH000048327,"CHIANG MAI, TH",22,9,1992,23.1,",,S",25.9,"H,,S",30.4,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",23,9,1992,0,",,S",26.9,"H,,S",,,23.5,",,S"
TH000048327,"CHIANG MAI, TH",24,9,1992,0,",,S",26.4,"H,,S",31.1,",,S",,
TH000048327,"CHIANG MAI, TH",25,9,1992,13,",,S",27.2,"H,,S",32.5,",,S",21.6,",,S"
TH000048327,"CHIANG MAI, TH",26,9,1992,6.1,",,S",26.3,"H,,S",,,21.3,",,S"
TH000048327,"CHIANG MAI, TH",27,9,1992,1,",,S",25.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",28,9,1992,36.1,",,S",26.6,"H,,S",,,22.1,",,S"
TH000048327,"CHIANG MAI, TH",29,9,1992,14,",,S",24.8,"H,,S",29.4,",,S",22.2,",,S"
TH000048327,"CHIANG MAI, TH",30,9,1992,0,",,S",26.9,"H,,S",,,21.7,",,S"
TH000048327,"CHIANG MAI, TH",1,10,1992,0,"D,,S",26.5,"H,,S",,,22.3,",,S"
TH000048327,"CHIANG MAI, TH",2,10,1992,10.9,",,S",26.9,"H,,S",32.3,",,S",22.4,",,S"
TH000048327,"CHIANG MAI, TH",3,10,1992,0,",,S",27.7,"H,,S",,,22.3,",,S"
TH000048327,"CHIANG MAI, TH",4,10,1992,0,"D,,S",27.1,"H,,S",,,22.5,",,S"
TH000048327,"CHIANG MAI, TH",5,10,1992,0,"D,,S",26.3,"H,,S",31.3,",,S",21.6,",,S"
TH000048327,"CHIANG MAI, TH",6,10,1992,0.5,",,S",26.1,"H,,S",31.1,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",7,10,1992,2,",,S",26.4,"H,,S",,,21.8,",,S"
TH000048327,"CHIANG MAI, TH",8,10,1992,0,",,S",27.7,"H,,S",32.2,",,S",21.8,",,S"
TH000048327,"CHIANG MAI, TH",9,10,1992,0,",,S",26.3,"H,,S",30.4,",,S",22.9,",,S"
TH000048327,"CHIANG MAI, TH",10,10,1992,0.5,",,S",27.1,"H,,S",,,23.2,",,S"
TH000048327,"CHIANG MAI, TH",11,10,1992,0,",,S",27.6,"H,,S",,,22,",,S"
TH000048327,"CHIANG MAI, TH",12,10,1992,32,",,S",27.2,"H,,S",,,21.8,",,S"
TH000048327,"CHIANG MAI, TH",13,10,1992,0,",,S",26.8,"H,,S",,,20.3,",,S"
TH000048327,"CHIANG MAI, TH",14,10,1992,,,24.3,"H,,S",29.8,",,S",,
TH000048327,"CHIANG MAI, TH",15,10,1992,7.1,",,S",20.7,"H,,S",22.7,",,S",,
TH000048327,"CHIANG MAI, TH",16,10,1992,3,",,S",19.3,"H,,S",20.6,",O,S",18.2,",,S"
TH000048327,"CHIANG MAI, TH",17,10,1992,33,",,S",19.2,"H,,S",,,17.8,",,S"
TH000048327,"CHIANG MAI, TH",18,10,1992,11.9,",,S",19.4,"H,,S",21.2,",,S",17.3,",,S"
TH000048327,"CHIANG MAI, TH",19,10,1992,3,",,S",21.2,"H,,S",23.7,",,S",17.9,",,S"
TH000048327,"CHIANG MAI, TH",20,10,1992,0,",,S",22.9,"H,,S",28,",,S",18,",,S"
TH000048327,"CHIANG MAI, TH",21,10,1992,0,"D,,S",25.4,"H,,S",,,19.3,",,S"
TH000048327,"CHIANG MAI, TH",22,10,1992,,,24.5,"H,,S",27.6,",,S",20.9,",,S"
TH000048327,"CHIANG MAI, TH",23,10,1992,0.5,",,S",26.3,"H,,S",,,21.7,",,S"
TH000048327,"CHIANG MAI, TH",24,10,1992,0,",,S",26.3,"H,,S",,,21.7,",,S"
TH000048327,"CHIANG MAI, TH",25,10,1992,2,",,S",26.4,"H,,S",30.7,",,S",22,",,S"
TH000048327,"CHIANG MAI, TH",26,10,1992,0,",,S",25.6,"H,,S",30,",,S",22.8,",,S"
TH000048327,"CHIANG MAI, TH",27,10,1992,0,"D,,S",25.3,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",28,10,1992,0,"D,,S",25.7,"H,,S",30.5,",,S",18.7,",,S"
TH000048327,"CHIANG MAI, TH",29,10,1992,0,"D,,S",26.4,"H,,S",31,",,S",21.3,",,S"
TH000048327,"CHIANG MAI, TH",30,10,1992,0,",,S",22.1,"H,,S",23.2,",,S",,
TH000048327,"CHIANG MAI, TH",31,10,1992,4.1,",,S",23.3,"H,,S",25.7,",,S",20.1,",,S"
TH000048327,"CHIANG MAI, TH",1,11,1992,0,",,S",24.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",2,11,1992,0,"D,,S",25.6,"H,,S",,,18.5,",,S"
TH000048327,"CHIANG MAI, TH",3,11,1992,0,"D,,S",24.2,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",4,11,1992,0,"D,,S",24.9,"H,,S",,,18,",,S"
TH000048327,"CHIANG MAI, TH",5,11,1992,0,"D,,S",24.7,"H,,S",,,18.5,",,S"
TH000048327,"CHIANG MAI, TH",6,11,1992,0,"D,,S",24.4,"H,,S",,,18.5,",,S"
TH000048327,"CHIANG MAI, TH",7,11,1992,0,"D,,S",24.4,"H,,S",,,18.1,",,S"
TH000048327,"CHIANG MAI, TH",8,11,1992,0,"D,,S",25.4,"H,,S",31.3,",,S",19.1,",,S"
TH000048327,"CHIANG MAI, TH",9,11,1992,0,"D,,S",19.4,"H,,S",24.8,",,S",,
TH000048327,"CHIANG MAI, TH",10,11,1992,5.1,",,S",18.4,"H,,S",23,",,S",,
TH000048327,"CHIANG MAI, TH",11,11,1992,0,",,S",19.7,"H,,S",,,11.5,",,S"
TH000048327,"CHIANG MAI, TH",12,11,1992,0,"D,,S",19.8,"H,,S",,,14.3,",,S"
TH000048327,"CHIANG MAI, TH",13,11,1992,0,"D,,S",21,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",14,11,1992,0,"D,,S",20.7,"H,,S",,,14.3,",,S"
TH000048327,"CHIANG MAI, TH",15,11,1992,0,"D,,S",22.3,"H,,S",28.1,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",16,11,1992,0,"D,,S",23.1,"H,,S",28.2,",,S",19,",,S"
TH000048327,"CHIANG MAI, TH",17,11,1992,0,"D,,S",23.6,"H,,S",,,17.7,",,S"
TH000048327,"CHIANG MAI, TH",18,11,1992,0,"D,,S",23.3,"H,,S",,,17.5,",,S"
TH000048327,"CHIANG MAI, TH",19,11,1992,0,"D,,S",24.3,"H,,S",,,17.5,",,S"
TH000048327,"CHIANG MAI, TH",20,11,1992,0,"D,,S",24.8,"H,,S",,,18,",,S"
TH000048327,"CHIANG MAI, TH",21,11,1992,0,"D,,S",25.2,"H,,S",30,",,S",18.6,",,S"
TH000048327,"CHIANG MAI, TH",22,11,1992,0,"D,,S",25.4,"H,,S",,,20.3,",,S"
TH000048327,"CHIANG MAI, TH",23,11,1992,0,"D,,S",25.7,"H,,S",,,20.4,",,S"
TH000048327,"CHIANG MAI, TH",24,11,1992,0,"D,,S",25.9,"H,,S",,,21.9,",,S"
TH000048327,"CHIANG MAI, TH",25,11,1992,0,"D,,S",23.9,"H,,S",28.3,",,S",,
TH000048327,"CHIANG MAI, TH",26,11,1992,0,",,S",21.7,"H,,S",27,",,S",,
TH000048327,"CHIANG MAI, TH",27,11,1992,1,",,S",16.8,"H,,S",26.7,",,S",15.9,",,S"
TH000048327,"CHIANG MAI, TH",28,11,1992,5.1,",,S",20.4,"H,,S",,,14.8,",,S"
TH000048327,"CHIANG MAI, TH",29,11,1992,0,",,S",20.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",30,11,1992,0,"D,,S",19.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",1,12,1992,0,"D,,S",18.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",2,12,1992,0,"D,,S",17.8,"H,,S",,,11.2,",,S"
TH000048327,"CHIANG MAI, TH",3,12,1992,0,"D,,S",18.4,"H,,S",25.5,",,S",11.1,",,S"
TH000048327,"CHIANG MAI, TH",4,12,1992,0,"D,,S",19,"H,,S",,,10.6,",,S"
TH000048327,"CHIANG MAI, TH",5,12,1992,0,"D,,S",21.3,"H,,S",28.2,",,S",12.9,",,S"
TH000048327,"CHIANG MAI, TH",6,12,1992,0,"D,,S",21.9,"H,,S",,,14,",,S"
TH000048327,"CHIANG MAI, TH",7,12,1992,0,"D,,S",21.3,"H,,S",29,",,S",14.2,",,S"
TH000048327,"CHIANG MAI, TH",8,12,1992,0,"D,,S",21,"H,,S",,,13.2,",,S"
TH000048327,"CHIANG MAI, TH",9,12,1992,0,"D,,S",20.9,"H,,S",,,12.9,",,S"
TH000048327,"CHIANG MAI, TH",10,12,1992,0,"D,,S",20,"H,,S",,,12.3,",,S"
TH000048327,"CHIANG MAI, TH",11,12,1992,0,"D,,S",20.5,"H,,S",,,12.5,",,S"
TH000048327,"CHIANG MAI, TH",12,12,1992,0,"D,,S",21.1,"H,,S",,,12.4,",,S"
TH000048327,"CHIANG MAI, TH",13,12,1992,0,"D,,S",20.6,"H,,S",29.5,",,S",13.5,",,S"
TH000048327,"CHIANG MAI, TH",14,12,1992,0,"D,,S",19.8,"H,,S",,,12.4,",,S"
TH000048327,"CHIANG MAI, TH",15,12,1992,0,"D,,S",22.4,"H,,S",,,12.8,",,S"
TH000048327,"CHIANG MAI, TH",16,12,1992,0,"D,,S",22.7,"H,,S",,,16.2,",,S"
TH000048327,"CHIANG MAI, TH",17,12,1992,0,"D,,S",21.9,"H,,S",,,15.2,",,S"
TH000048327,"CHIANG MAI, TH",18,12,1992,0,"D,,S",21.9,"H,,S",29.2,",,S",15.1,",,S"
TH000048327,"CHIANG MAI, TH",19,12,1992,0,"D,,S",21.8,"H,,S",,,14.7,",,S"
TH000048327,"CHIANG MAI, TH",20,12,1992,0,"D,,S",21.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",21,12,1992,0,"D,,S",21.7,"H,,S",,,13.6,",,S"
TH000048327,"CHIANG MAI, TH",22,12,1992,0,"D,,S",22.4,"H,,S",29.4,",,S",14.8,",,S"
TH000048327,"CHIANG MAI, TH",23,12,1992,,,22.1,"H,,S",29.5,",,S",17.9,",,S"
TH000048327,"CHIANG MAI, TH",24,12,1992,37.1,",,S",15.2,"H,,S",19.5,",,S",,
TH000048327,"CHIANG MAI, TH",25,12,1992,53.1,",,S",16,"H,,S",22.2,",,S",,
TH000048327,"CHIANG MAI, TH",26,12,1992,0,",,S",16.3,"H,,S",23.6,",,S",10.5,",,S"
TH000048327,"CHIANG MAI, TH",27,12,1992,0,"D,,S",18.4,"H,,S",,,10.5,",,S"
TH000048327,"CHIANG MAI, TH",28,12,1992,0,"D,,S",19.6,"H,,S",,,12.3,",,S"
TH000048327,"CHIANG MAI, TH",29,12,1992,0,"D,,S",19.3,"H,,S",,,11.7,",,S"
TH000048327,"CHIANG MAI, TH",30,12,1992,0,"D,,S",18.9,"H,,S",,,11.5,",,S"
TH000048327,"CHIANG MAI, TH",31,12,1992,0,"D,,S",20.9,"H,,S",27.6,",,S",12,",,S"
TH000048327,"CHIANG MAI, TH",1,1,1993,0,"D,,S",20.2,"H,,S",27.8,",,S",14.5,",,S"
TH000048327,"CHIANG MAI, TH",2,1,1993,0,"D,,S",20.3,"H,,S",28.7,",,S",,
TH000048327,"CHIANG MAI, TH",3,1,1993,0,"D,,S",19.2,"H,,S",28.6,",,S",13.7,",,S"
TH000048327,"CHIANG MAI, TH",4,1,1993,0,"D,,S",18.8,"H,,S",29.1,",,S",,
TH000048327,"CHIANG MAI, TH",5,1,1993,0,"D,,S",20.1,"H,,S",28.2,",,S",13,",,S"
TH000048327,"CHIANG MAI, TH",6,1,1993,0,"D,,S",20.2,"H,,S",28.3,",,S",,
TH000048327,"CHIANG MAI, TH",7,1,1993,0,"D,,S",20.2,"H,,S",28.3,",,S",14.3,",,S"
TH000048327,"CHIANG MAI, TH",8,1,1993,0,"D,,S",20.1,"H,,S",26.5,",,S",,
TH000048327,"CHIANG MAI, TH",9,1,1993,0,"D,,S",20.9,"H,,S",28.2,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",10,1,1993,0,"D,,S",20.3,"H,,S",27,",,S",15.7,",,S"
TH000048327,"CHIANG MAI, TH",11,1,1993,0,"D,,S",19.9,"H,,S",27.7,",,S",,
TH000048327,"CHIANG MAI, TH",12,1,1993,0,"D,,S",20.9,"H,,S",29,",,S",14.4,",,S"
TH000048327,"CHIANG MAI, TH",13,1,1993,0,"D,,S",21.1,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",14,1,1993,0,"D,,S",20.2,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",15,1,1993,0,"D,,S",19.9,"H,,S",29.4,",,S",13.8,",,S"
TH000048327,"CHIANG MAI, TH",16,1,1993,0,"D,,S",19.8,"H,,S",29.5,",,S",13.5,",,S"
TH000048327,"CHIANG MAI, TH",17,1,1993,0,"D,,S",19.7,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",18,1,1993,0,"D,,S",18.8,"H,,S",26.5,",,S",12.8,",,S"
TH000048327,"CHIANG MAI, TH",19,1,1993,0,"D,,S",18.1,"H,,S",27.3,",,S",,
TH000048327,"CHIANG MAI, TH",20,1,1993,0,"D,,S",18.1,"H,,S",27.1,",,S",12,",,S"
TH000048327,"CHIANG MAI, TH",21,1,1993,0,"D,,S",21.2,"H,,S",29,",,S",13.4,",,S"
TH000048327,"CHIANG MAI, TH",22,1,1993,0,"D,,S",21.7,"H,,S",31.3,",,S",,
TH000048327,"CHIANG MAI, TH",23,1,1993,0,"D,,S",19.9,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",24,1,1993,0,"D,,S",18.2,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",25,1,1993,0,"D,,S",17.9,"H,,S",27.6,",,S",9.8,",,S"
TH000048327,"CHIANG MAI, TH",26,1,1993,0,"D,,S",18.8,"H,,S",27,",,S",9.8,",,S"
TH000048327,"CHIANG MAI, TH",27,1,1993,0,"D,,S",19.9,"H,,S",25.8,",,S",13.6,",,S"
TH000048327,"CHIANG MAI, TH",28,1,1993,0,",,S",17.8,"H,,S",22.5,",,S",,
TH000048327,"CHIANG MAI, TH",29,1,1993,0,"D,,S",16.7,"H,,S",20.7,",,S",,
TH000048327,"CHIANG MAI, TH",30,1,1993,0,"D,,S",16.9,"H,,S",25.3,",,S",,
TH000048327,"CHIANG MAI, TH",31,1,1993,0,"D,,S",16.9,"H,,S",26.3,",,S",10,",,S"
TH000048327,"CHIANG MAI, TH",1,2,1993,0,"D,,S",17.8,"H,,S",27.4,",,S",11,",,S"
TH000048327,"CHIANG MAI, TH",2,2,1993,0,"D,,S",17.1,"H,,S",27.4,",,S",,
TH000048327,"CHIANG MAI, TH",3,2,1993,0,"D,,S",18.4,"H,,S",28.4,",,S",,
TH000048327,"CHIANG MAI, TH",4,2,1993,0,"D,,S",18.5,"H,,S",28.3,",,S",11.7,",,S"
TH000048327,"CHIANG MAI, TH",5,2,1993,0,"D,,S",18.7,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",6,2,1993,0,"D,,S",19,"H,,S",28.8,",,S",,
TH000048327,"CHIANG MAI, TH",7,2,1993,0,"D,,S",18.9,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",8,2,1993,0,"D,,S",19.8,"H,,S",30.9,",,S",,
TH000048327,"CHIANG MAI, TH",9,2,1993,0,"D,,S",20,"H,,S",31.1,",,S",12.9,",,S"
TH000048327,"CHIANG MAI, TH",10,2,1993,0,"D,,S",21.4,"H,,S",30.2,",,S",,
TH000048327,"CHIANG MAI, TH",11,2,1993,0,"D,,S",22.3,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",12,2,1993,0,"D,,S",21.7,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",13,2,1993,0,"D,,S",21.9,"H,,S",31.3,",,S",,
TH000048327,"CHIANG MAI, TH",14,2,1993,0,"D,,S",19.3,"H,,S",31.6,",,S",,
TH000048327,"CHIANG MAI, TH",15,2,1993,0,"D,,S",21,"H,,S",31.8,",,S",,
TH000048327,"CHIANG MAI, TH",16,2,1993,0,"D,,S",21.3,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",17,2,1993,0,"D,,S",22,"H,,S",32.5,",,S",,
TH000048327,"CHIANG MAI, TH",18,2,1993,0,"D,,S",22.1,"H,,S",33.3,",,S",,
TH000048327,"CHIANG MAI, TH",19,2,1993,0,"D,,S",22.2,"H,,S",33.2,",,S",,
TH000048327,"CHIANG MAI, TH",20,2,1993,0,"D,,S",21.9,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",21,2,1993,0,"D,,S",21.6,"H,,S",32.3,",,S",14.8,",,S"
TH000048327,"CHIANG MAI, TH",22,2,1993,0,"D,,S",21.8,"H,,S",32.6,",,S",,
TH000048327,"CHIANG MAI, TH",23,2,1993,0,"D,,S",22.8,"H,,S",33.3,",,S",,
TH000048327,"CHIANG MAI, TH",24,2,1993,0,"D,,S",21.9,"H,,S",33.7,",,S",,
TH000048327,"CHIANG MAI, TH",25,2,1993,0,"D,,S",22.4,"H,,S",33.2,",,S",,
TH000048327,"CHIANG MAI, TH",26,2,1993,0,"D,,S",23.2,"H,,S",33.7,",,S",,
TH000048327,"CHIANG MAI, TH",27,2,1993,0,"D,,S",22.9,"H,,S",33.2,",,S",,
TH000048327,"CHIANG MAI, TH",28,2,1993,0,"D,,S",22.4,"H,,S",34.5,",,S",,
TH000048327,"CHIANG MAI, TH",1,3,1993,0,"D,,S",23.7,"H,,S",34.5,",,S",15,",,S"
TH000048327,"CHIANG MAI, TH",2,3,1993,0,"D,,S",25.5,"H,,S",33.7,",,S",14.8,",,S"
TH000048327,"CHIANG MAI, TH",3,3,1993,0,"D,,S",24.4,"H,,S",34.4,",,S",,
TH000048327,"CHIANG MAI, TH",4,3,1993,0,"D,,S",25.4,"H,,S",35.5,",,S",,
TH000048327,"CHIANG MAI, TH",5,3,1993,0,"D,,S",25.3,"H,,S",36,",,S",18,",,S"
TH000048327,"CHIANG MAI, TH",6,3,1993,0,"D,,S",25.3,"H,,S",36.1,",,S",,
TH000048327,"CHIANG MAI, TH",7,3,1993,0,"D,,S",28.2,"H,,S",36.5,",,S",18.7,",,S"
TH000048327,"CHIANG MAI, TH",8,3,1993,0,"D,,S",27.2,"H,,S",34.5,",,S",20.9,",,S"
TH000048327,"CHIANG MAI, TH",9,3,1993,0,"D,,S",25.9,"H,,S",33.1,",,S",21.8,",,S"
TH000048327,"CHIANG MAI, TH",10,3,1993,0,"D,,S",26.7,"H,,S",33.9,",,S",,
TH000048327,"CHIANG MAI, TH",11,3,1993,,,25.1,"H,,S",30.6,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",12,3,1993,0,",,S",21.4,"H,,S",25.4,",,S",,
TH000048327,"CHIANG MAI, TH",13,3,1993,0.3,",,S",23.6,"H,,S",33.1,",,S",,
TH000048327,"CHIANG MAI, TH",14,3,1993,0,",,S",25.4,"H,,S",34,",,S",,
TH000048327,"CHIANG MAI, TH",15,3,1993,0,"D,,S",26.1,"H,,S",34.2,",,S",17.1,",,S"
TH000048327,"CHIANG MAI, TH",16,3,1993,0,"D,,S",26.9,"H,,S",37.1,",,S",,
TH000048327,"CHIANG MAI, TH",17,3,1993,0,"D,,S",26.7,"H,,S",35.8,",,S",,
TH000048327,"CHIANG MAI, TH",18,3,1993,0,"D,,S",26,"H,,S",35.1,",,S",,
TH000048327,"CHIANG MAI, TH",19,3,1993,0,"D,,S",25.6,"H,,S",36,",,S",,
TH000048327,"CHIANG MAI, TH",20,3,1993,0,"D,,S",26.6,"H,,S",34.8,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",21,3,1993,0,"D,,S",27,"H,,S",33.4,",,S",,
TH000048327,"CHIANG MAI, TH",22,3,1993,0,"D,,S",26.6,"H,,S",34.8,",,S",18.4,",,S"
TH000048327,"CHIANG MAI, TH",23,3,1993,0,"D,,S",26.5,"H,,S",34.5,",,S",19.1,",,S"
TH000048327,"CHIANG MAI, TH",24,3,1993,0,"D,,S",26.9,"H,,S",34.7,",,S",,
TH000048327,"CHIANG MAI, TH",25,3,1993,0,"D,,S",27.4,"H,,S",36,",,S",18.7,",,S"
TH000048327,"CHIANG MAI, TH",26,3,1993,0,"D,,S",28,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",27,3,1993,0,"D,,S",28.8,"H,,S",35.2,",,S",,
TH000048327,"CHIANG MAI, TH",28,3,1993,0,"D,,S",29.1,"H,,S",36.6,",,S",,
TH000048327,"CHIANG MAI, TH",29,3,1993,0,"D,,S",29.2,"H,,S",,,21,",,S"
TH000048327,"CHIANG MAI, TH",30,3,1993,0,"D,,S",28.4,"H,,S",37.2,",,S",,
TH000048327,"CHIANG MAI, TH",31,3,1993,0,"D,,S",28.4,"H,,S",36.7,",,S",18.6,",,S"
TH000048327,"CHIANG MAI, TH",1,4,1993,0,"D,,S",27.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",2,4,1993,0,"D,,S",27.4,"H,,S",37.1,",,S",18.7,",,S"
TH000048327,"CHIANG MAI, TH",3,4,1993,0,"D,,S",27.1,"H,,S",36.4,",,S",,
TH000048327,"CHIANG MAI, TH",4,4,1993,0,"D,,S",28.2,"H,,S",,,20,",,S"
TH000048327,"CHIANG MAI, TH",5,4,1993,0,"D,,S",29.2,"H,,S",39.1,",,S",,
TH000048327,"CHIANG MAI, TH",6,4,1993,0,"D,,S",28.3,"H,,S",37.3,",,S",20.6,",,S"
TH000048327,"CHIANG MAI, TH",7,4,1993,0,"D,,S",28.5,"H,,S",34.6,",,S",,
TH000048327,"CHIANG MAI, TH",8,4,1993,0,"D,,S",25.1,"H,,S",32.8,",,S",,
TH000048327,"CHIANG MAI, TH",9,4,1993,0,",,S",26.6,"H,,S",32,",,S",18.8,",,S"
TH000048327,"CHIANG MAI, TH",10,4,1993,0,",,S",25.1,"H,,S",33.4,",,S",,
TH000048327,"CHIANG MAI, TH",11,4,1993,7.1,",,S",28.2,"H,,S",35.4,",,S",20.5,",,S"
TH000048327,"CHIANG MAI, TH",12,4,1993,0,",,S",27.8,"H,,S",35.7,",,S",,
TH000048327,"CHIANG MAI, TH",13,4,1993,0,"D,,S",26.7,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",14,4,1993,0,"D,,S",26.8,"H,,S",33.1,",,S",19.6,",,S"
TH000048327,"CHIANG MAI, TH",15,4,1993,0,"D,,S",28.3,"H,,S",34.4,",,S",21.3,",,S"
TH000048327,"CHIANG MAI, TH",16,4,1993,0,"D,,S",29.6,"H,,S",36.7,",,S",21.6,",,S"
TH000048327,"CHIANG MAI, TH",17,4,1993,0,"D,,S",29.1,"H,,S",36.9,",,S",,
TH000048327,"CHIANG MAI, TH",18,4,1993,0,"D,,S",29.6,"H,,S",36.3,",,S",22,",,S"
TH000048327,"CHIANG MAI, TH",19,4,1993,0,"D,,S",29.8,"H,,S",,,22.1,",,S"
TH000048327,"CHIANG MAI, TH",20,4,1993,0,"D,,S",31.3,"H,,S",37.8,",,S",22.1,",,S"
TH000048327,"CHIANG MAI, TH",21,4,1993,,,28.7,"H,,S",38.8,",,S",,
TH000048327,"CHIANG MAI, TH",22,4,1993,3,",,S",23.8,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",23,4,1993,7.9,",,S",28.4,"H,,S",,,19.6,",,S"
TH000048327,"CHIANG MAI, TH",24,4,1993,0,",,S",28.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",25,4,1993,0,"D,,S",27.9,"H,,S",,,22.3,",,S"
TH000048327,"CHIANG MAI, TH",26,4,1993,0,"D,,S",30.7,"H,,S",37.8,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",27,4,1993,0,"D,,S",28.6,"H,,S",,,24.6,",,S"
TH000048327,"CHIANG MAI, TH",28,4,1993,0,",,S",30.2,"H,,S",36.5,",,S",,
TH000048327,"CHIANG MAI, TH",29,4,1993,0,"D,,S",28.6,"H,,S",,,24,",,S"
TH000048327,"CHIANG MAI, TH",30,4,1993,13,",,S",30.3,"H,,S",35.9,",,S",,
TH000048327,"CHIANG MAI, TH",1,5,1993,0,",,S",31,"H,,S",36.7,",,S",24.2,",,S"
TH000048327,"CHIANG MAI, TH",2,5,1993,0,"D,,S",31.7,"H,,S",,,25.2,",,S"
TH000048327,"CHIANG MAI, TH",3,5,1993,0,"D,,S",29.1,"H,,S",36.5,",,S",,
TH000048327,"CHIANG MAI, TH",4,5,1993,1,",,S",31.2,"H,,S",37.7,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",5,5,1993,0,",,S",32.1,"H,,S",,,24.7,",,S"
TH000048327,"CHIANG MAI, TH",6,5,1993,0,"D,,S",31.6,"H,,S",,,25.8,",,S"
TH000048327,"CHIANG MAI, TH",7,5,1993,11.9,",,S",26.8,"H,,S",35.3,",,S",,
TH000048327,"CHIANG MAI, TH",8,5,1993,4.1,",,S",26.9,"H,,S",36.5,",,S",,
TH000048327,"CHIANG MAI, TH",9,5,1993,17,",,S",25.4,"H,,S",,,20.7,",,S"
TH000048327,"CHIANG MAI, TH",10,5,1993,0,",,S",28.1,"H,,S",33.5,",,S",21.4,",,S"
TH000048327,"CHIANG MAI, TH",11,5,1993,0,"D,,S",30.6,"H,,S",36.1,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",12,5,1993,0,"D,,S",30.1,"H,,S",35.3,",,S",23.9,",,S"
TH000048327,"CHIANG MAI, TH",13,5,1993,0,"D,,S",29.7,"H,,S",37.5,",,S",,
TH000048327,"CHIANG MAI, TH",14,5,1993,0,"D,,S",27.8,"H,,S",35.9,",,S",,
